0.63863	0.64525	0.69567	0.6311	0.65066	0.41931	0.52445	0.27575	0.26878	0.35779	0.17679	0.36
0.64623	0.65454	0.70233	0.63864	0.65719	0.42627	0.53162	0.28173	0.27325	0.36333	0.18057	0.36577
0.65359	0.66387	0.70866	0.64622	0.66353	0.43329	0.53895	0.28768	0.27782	0.36846	0.18432	0.37272
0.66055	0.67304	0.71494	0.65347	0.66979	0.44035	0.54584	0.29366	0.28262	0.37349	0.18811	0.37945
0.66752	0.68218	0.7213	0.66085	0.67603	0.44754	0.55274	0.29968	0.28727	0.37882	0.19225	0.38636
0.67447	0.69082	0.72766	0.66823	0.68198	0.45484	0.55975	0.30551	0.29192	0.38374	0.19668	0.39287
0.6814	0.6994	0.73357	0.67528	0.68776	0.46203	0.56632	0.31128	0.29676	0.38859	0.20111	0.39899
0.68811	0.7079	0.7395	0.68237	0.6936	0.46905	0.57274	0.31676	0.30185	0.39318	0.20532	0.40546
0.69482	0.71613	0.74491	0.68955	0.69932	0.476	0.57928	0.32245	0.30687	0.39774	0.20957	0.41154
0.70119	0.7243	0.75028	0.69642	0.70496	0.48295	0.58537	0.32807	0.31196	0.40233	0.21361	0.41836
0.70746	0.73256	0.7556	0.70297	0.71059	0.48992	0.59157	0.33434	0.31693	0.40687	0.21811	0.42417
0.71357	0.74037	0.76049	0.70965	0.71601	0.49696	0.59762	0.34083	0.32201	0.41138	0.22254	0.43104
0.71932	0.74812	0.76522	0.71584	0.72136	0.50402	0.60391	0.34714	0.32684	0.41592	0.22718	0.43703
0.72513	0.7559	0.76991	0.72191	0.72667	0.5111	0.61005	0.35387	0.33168	0.42054	0.23232	0.44433
0.7311	0.76337	0.77451	0.72793	0.73171	0.51831	0.61629	0.36065	0.33634	0.42556	0.23761	0.45084
0.73666	0.77084	0.779	0.73367	0.73662	0.5257	0.62224	0.3675	0.34135	0.43038	0.24311	0.45736
0.74217	0.77843	0.78351	0.73951	0.7413	0.53309	0.62804	0.37441	0.34615	0.43546	0.24889	0.46361
0.74769	0.78586	0.7877	0.74526	0.7459	0.54033	0.63407	0.3813	0.351	0.44056	0.25475	0.47021
0.75312	0.79326	0.7918	0.75089	0.75036	0.54762	0.63992	0.38814	0.35576	0.44564	0.26064	0.4758
